"sc-2e6baa30-0 href","sc-4e537b1-1","sc-814e9212-0 src","sc-4fedabc7-3","sc-ae29827d-0","sc-4e537b1-2"
"https://www.bbc.com/news/science-environment-50707138","9 Dec 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/16A35/production/_110052729_image-twotommy-heinrich-national-geographic-caption.jpg.webp","1.9 billion people rely on natural 'water towers'","A new study ranks the importance and vulnerability of high-mountain stores of water.","Science & Environment"
"https://www.bbc.com/news/world-asia-india-52672510","18 May 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/B62E/production/_112283664_gettyimages-1212971863.jpg.webp","India sees opportunity in anti-China backlash","Delhi is keen to exploit any shift in global investment flows prompted by the coronavirus crisis.","India"
"https://www.bbc.com/news/world-asia-65333139","22 Apr 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/0187/production/_129419300_bbc_sauna_82yearold.jpg.webp","Why South Koreans want the nuclear bomb","Support for building nuclear weapons is growing in the country as tensions with the North rise.","Asia"
"https://www.bbc.com/news/world-us-canada-54270739","24 Sep 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/691C/production/_114580962_gettyimages-1170523510.jpg.webp","The PowerPoint that sparked an international row","After three years, Huawei's chief financial officer has a US extradition request against her dropped.","US & Canada"
"https://www.bbc.com/news/science-environment-59744522","29 Dec 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/BA82/production/_122364774_gettyimages-12354187732.jpg.webp","Climate change: Storm clouds gather after COP26","Is the progress made in Glasgow in jeopardy from a rising tide of challenges in the year ahead?",""
"https://www.bbc.com/news/business-63071930","23 Oct 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/149BA/production/_127001448_charcoal.jpg.webp","Why more Australians are giving up their pets","The cost of pet food has soared in Australia due to the pandemic and the Ukraine war.","Business"
"https://www.bbc.com/news/world-europe-30197671","29 Nov 2014","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Will Moldova choose EU or Putin?","Moldova's general election takes on a geopolitical edge in the shadow of the crisis in neighbouring Ukraine.","Europe"
"https://www.bbc.com/news/world-54253408","22 Sep 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/F452/production/_114564526_trump-xi.jpg.webp","US-China tensions flare at UN General Assembly","President Trump blames China for the Covid-19 outbreak amid warnings of a Cold War between the two.","World"
"https://www.bbc.com/news/world-asia-42574423","5 Jan 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/347D/production/_99473431_mediaitem99473430.jpg.webp","Korea talks: Finally, a bit of optimism","Optimism over North Korean participation in the Winter Games may not last, writes Ankit Panda.","Asia"
"https://www.bbc.com/news/world-asia-17582138","3 Apr 2012","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","N Korea, Burma top Asean agenda","Asean leaders are meeting in Cambodia, with North Korea's planned rocket launch, Burma's by-election and the South China Sea topping the summit agenda.","Asia"
"https://www.bbc.com/news/world-australia-56840299","22 Apr 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/B09F/production/_118151254_gettyimages-80854298.jpg.webp","Australia provokes China anger over scrapped deals","Beijing described the move to tear up the Belt and Road deals as ""unreasonable and provocative"".","Australia"
"https://www.bbc.com/news/world-middle-east-49699429","14 Sep 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/1806B/production/_108811489_mediaitem108811488.jpg.webp","Drone strikes set Saudi oil facilities ablaze","The fires are under control, state media say, as Yemen's Houthi group says it deployed the drones.","Middle East"
"https://www.bbc.com/news/world-us-canada-57421275","15 Jun 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/9032/production/_118941963_usrucompo.jpg.webp","What do young Americans admire about Russia?","Three young Americans and three young Russians spoke to the BBC about the other country.","US & Canada"
"https://www.bbc.com/news/business-53555771","27 Jul 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/C2B6/production/_113664894_goldreuters.jpg.webp","Gold hits record high as investor jitters spread","Investors flock to the traditional safe-haven amid US-China tensions and the Covid-19 pandemic.","Business"
"https://www.bbc.com/news/world-us-canada-66236989","19 Jul 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/1446B/production/_130415038_fab5a449379586e9c9050faa2f65d323716121370_0_3500_21681000x619.jpg.webp","What happens to US citizens detained in North Korea","Americans arrested in the communist state have included tourists, a teacher and a Christian missionary.","US & Canada"
"https://www.bbc.com/news/business-50047929","15 Oct 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/D205/production/_106356735_uktrade_getty.jpg.webp","World growth 'slowest since financial crisis'","The International Monetary Fund warns against ""policy mistakes"" such as tariffs and a no-deal Brexit.","Business"
"https://www.bbc.com/news/world-asia-india-59515741","6 Dec 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/140BC/production/_121980128_gettyimages-1236037539-594x594.jpg.webp","What Putin's India visit means for world politics","Russia and India ties are facing challenges from fast-changing geopolitics in Asia and beyond.","India"
"https://www.bbc.com/news/business-65098792","14 Apr 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/E43C/production/_129182485_bergrumrickard2-credit-mlarenergi.jpg.webp","The plan to make a giant hot water bottle underground","Hot water can be stored underground and the heat used when needed to keep buildings warm.","Business"
"https://www.bbc.com/news/world-asia-china-55333200","16 Dec 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/14DC2/production/_116124458_gettyimages-1195535834.jpg.webp","WHO to investigate Covid origins in China's Wuhan","Ten international scientists will travel next month to the city where the coronavirus first emerged.","China"
"https://www.bbc.com/news/world-asia-india-64781836","1 Mar 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/F67C/production/_128800136_gettyimages-842384054.jpg.webp","Ukraine war casts shadow over India's G20 ambitions","Can India navigate tensions and secure any agreements as a divided G20 meets in Delhi?","India"
"https://www.bbc.com/news/world-europe-66525148","16 Aug 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/DF67/production/_130819175_mediaitem130819171.jpg.webp","Lithuania closes two Belarus border crossings","The closures come amid rising concern over the presence of Wagner mercenary fighters in Belarus.","Europe"
"https://www.bbc.com/news/world-us-canada-63797316","30 Nov 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/3003/production/_127819221_iranus.jpg.webp","Why Iran gave the US flowers in 1998 World Cup clash","Tensions were high again as Iran and the US headed towards their latest showdown at the World Cup.","US & Canada"
"https://www.bbc.com/news/business-60374581","14 Feb 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/F343/production/_118457226_marketsimage2_getty.jpg.webp","Stock markets hit by Ukraine invasion fears","Share prices fall across Europe, but losses are lower in the US amid hopes of a deal with Russia.","Business"
"https://www.bbc.com/news/world-asia-india-60857406","25 Mar 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/881E/production/_123864843_mediaitem123864024.jpg.webp","India's fabled neutrality under strain over Ukraine","Joe Biden says India has been ""somewhat shaky"" in its response to Putin's invasion of Ukraine.","India"
"https://www.bbc.com/news/uk-65946924","19 Jun 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/F6CE/production/_130128136_page1.jpg.webp","'Britain's mortgage crisis' and 'guilty party'","DIGIONLY",""
"https://www.bbc.com/news/uk-politics-63641694","16 Nov 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/160AC/production/_127648209_04b7b99a49ccc58ddfbcfc8a322f87647f53bd00.jpg.webp","Sunak to meet Chinese President Xi at G20 summit","The prime minister will call for a ""frank and constructive relationship"" between the UK and China.","UK Politics"
"https://www.bbc.com/news/world-africa-65784030","2 Jun 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/7DEC/production/_129963223_3reuters.jpg.webp","Brics ministers call for rebalancing of global order","The talks attended by Russia in South Africa are clouded by allegations of war crimes in Ukraine.","Africa"
"https://www.bbc.com/news/technology-41836553","1 Nov 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/AD27/production/_98572344_bitcoin.jpg.webp","Bitcoin tops £5,000 in value","The price of Bitcoin has finally surpassed the £5,000 mark and set a new record.","Technology"
"https://www.bbc.com/news/business-63242050","13 Oct 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/8876/production/_127143943_gettyimages-1282868162.jpg.webp","Consumers urged to cut energy use this winter","Energy watchdog Ofgem will launch a campaign to cut consumption and ensure the UK has enough supplies.","Business"
"https://www.bbc.com/news/world-asia-66909240","27 Sep 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/F6A8/production/_131244136_gettyimages-1647960365.jpg.webp","The election with India and China on the ballot","The Maldives presidential election will also decide who gets the advantage in the strategically located islands.","Asia"
"https://www.bbc.com/news/business-66436582","8 Aug 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/1444B/production/_130691038_whatsubject.jpg.webp","China exports see biggest drop for three years","Global demand for Chinese goods has fallen as the cost of living and rising interest rates bite.","Business"
"https://www.bbc.com/news/62803224","7 Sep 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/14AB/production/_126619250_raimondo.jpg.webp","US bars tech firms from building China factories","The plan - for the next for 10 years - comes amid pressure from business to reduce reliance on China.","Companies"
"https://www.bbc.com/news/business-44195218","22 May 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/3363/production/_101655131_gettyimages-526060151.jpg.webp","Fuel hikes threaten consumer spending","The cost of petrol and diesel is at the highest level for three-and-a-half years.","Business"
"https://www.bbc.com/news/business-60374581","14 Feb 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/F343/production/_118457226_marketsimage2_getty.jpg.webp","Stock markets hit by Ukraine invasion fears","Share prices fall across Europe, but losses are lower in the US amid hopes of a deal with Russia.","Business"
"https://www.bbc.com/news/uk-scotland-66038045","28 Jun 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/4684/production/_130225081_untitled.jpg.webp","Council tax rise plan and Hancock at Covid inquiry","Scottish families facing council tax increases and Matt Hancock's Covid inquiry evidence make the front pages.","Scotland"
"https://www.bbc.com/news/world-europe-60152007","28 Jan 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/3E5B/production/_123036951_gettyimages-1235149869.jpg.webp","Ukraine crisis: Putin's geopolitical jigsaw","Invasion or fear strategy: the Russian leader keeps everyone guessing on his real plans for Ukraine.","Europe"
"https://www.bbc.com/news/world-50974609","3 Jan 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/14FA7/production/_110372958_thegeopoliticsofenergytopimage.png.webp","How the end of oil could destabilise geopolitics","As the world moves from fossil fuels to renewables, political and economic dangers may lie ahead.","World"
"https://www.bbc.com/news/world-us-canada-60252837","5 Feb 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/14AD/production/_123139250_biden_getty.jpg.webp","What's at stake for Biden in Ukraine?","The US president's core foreign policy principle is being tested - and China will be watching closely.","US & Canada"
"https://www.bbc.com/news/world-54253408","22 Sep 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/F452/production/_114564526_trump-xi.jpg.webp","US-China tensions flare at UN General Assembly","President Trump blames China for the Covid-19 outbreak amid warnings of a Cold War between the two.","World"
"https://www.bbc.com/news/world-59646231","14 Dec 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/FA76/production/_122081146_gettyimages-1237158368.jpg.webp","Does the diplomatic boycott of Beijing 2022 matter?","The Winter Olympics have been hit by a flurry of protests from governments in the West.","World"
"https://www.bbc.com/news/world-middle-east-59035123","27 Oct 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/C62C/production/_121223705_mediaitem121218056.jpg.webp","Beirut violence fuels fears of return to civil war","A deadly flare-up shows how Lebanon's festering tensions could spiral into all-out conflict again.","Middle East"
"https://www.bbc.com/news/world-europe-59878710","6 Jan 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/80E8/production/_122600033_separatists.jpg.webp","EU looks for role in Russian row with West","Tensions flare over eastern Ukraine and European leaders fear being frozen out of US-Russia talks.","Europe"
"https://www.bbc.com/news/uk-wales-61587091","26 May 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/8909/production/_124918053_de27.jpg.webp","Welsh plant critical to microchip shortage - boss","IQE is in talks with the Welsh and UK governments over expanding its Newport factory.","Wales"
"https://www.bbc.com/news/world-asia-india-54655947","27 Oct 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/CF4C/production/_115086035_gettyimages-1229301156.jpg.webp","India and US sign crucial defence deal","Stronger India-US ties are aimed at countering China's influence in the region, experts say.","India"
"https://www.bbc.com/news/world-us-canada-60607784","3 Mar 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/27E2/production/_123501201_gettyimages-109026037.jpg.webp","F-35C fighter jet recovered from South China Sea","The $100m (£74m) jet sank in the South China Sea in January after crashing off an aircraft carrier.","US & Canada"
"https://www.bbc.com/news/world-asia-21038440","16 Jan 2013","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Japan PM in South East Asia push","Japan's Shinzo Abe is in South East Asia on his first overseas visit as PM, in what is seen as a diplomatic push amid strained China ties.","Asia"
"https://www.bbc.com/news/world-us-canada-54270739","24 Sep 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/691C/production/_114580962_gettyimages-1170523510.jpg.webp","The PowerPoint that sparked an international row","After three years, Huawei's chief financial officer has a US extradition request against her dropped.","US & Canada"
"https://www.bbc.com/news/world-asia-china-63386954","3 Nov 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/18377/production/_127419199_mediaitem127419198.jpg.webp","Can the US live in Xi Jinping's world?","Mr Xi's vision is in stark contrast to what the West had hoped for from decades of trade and engagement.","China"
"https://www.bbc.com/news/business-65478826","5 May 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/13179/production/_129610287_hsbc.png.webp","HSBC foils plan by major investor to break up bank","China's Ping An fails to get the backing to split the lender in a crunch vote over its future.","Business"
"https://www.bbc.com/news/world-asia-india-52672510","18 May 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/B62E/production/_112283664_gettyimages-1212971863.jpg.webp","India sees opportunity in anti-China backlash","Delhi is keen to exploit any shift in global investment flows prompted by the coronavirus crisis.","India"
"https://www.bbc.com/news/world-us-canada-61685118","7 Jun 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/B484/production/_125321264_hi076554400.jpg.webp","Migrant caravan heads to US as key summit begins","Thousands of migrants are headed to the US in a caravan timed to coincide with the Summit of the Americas.","US & Canada"
"https://www.bbc.com/news/world-asia-india-66603133","28 Aug 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/E929/production/_130898695_gettyimages-1244284932-594x594.jpg.webp","The pain of Gurkhas over Indian army's new hiring plan","Nepal's famed Gurkha soldiers fought in the Indian army for decades - but a new hiring plan threatens that.","India"
"https://www.bbc.com/news/world-us-canada-63797316","30 Nov 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/3003/production/_127819221_iranus.jpg.webp","Why Iran gave the US flowers in 1998 World Cup clash","Tensions were high again as Iran and the US headed towards their latest showdown at the World Cup.","US & Canada"
"https://www.bbc.com/news/world-middle-east-53619916","2 Aug 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/16929/production/_113775429_mediaitem113774509.jpg.webp","UAE starts up Arab world's first nuclear plant","The oil-rich UAE is adopting more sustainable energy sources but the plant has its critics.","Middle East"
"https://www.bbc.com/news/business-64408724","27 Jan 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/13CD9/production/_128431118_louisvuitton2.jpg.webp","World's biggest luxury firm reports record profits","LVMH - owner of brands including Moët and Louis Vuitton - saw strong sales despite losses in China.","Business"
"https://www.bbc.com/news/world-europe-25095672","26 Nov 2013","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Ukraine wooed by rival suitors","Ukraine is being pulled between the European Union and Russia, raising the political temperature within the country, the BBC's Steve Rosenberg reports.","Europe"
"https://www.bbc.com/news/world-africa-67199490","23 Oct 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/4E8F/production/_131511102_jebelaliport.jpg.webp","The Middle East giant taking over Africa's ports","UAE maritime giant DP World signs a controversial deal to manage Tanzania's main port for 30 years.","Africa"
"https://www.bbc.com/news/world-europe-49553654","2 Sep 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/3226/production/_108583821_tuskbarnierafp27mar19.jpg.webp","Brexit: EU studies backstop while watching MPs in uproar","Brexit tensions mount in Brussels - but no real negotiations are taking place, Katya Adler writes.","Europe"
"https://www.bbc.com/culture/article/20230329-why-tetris-is-the-perfect-video-game","30 Mar 2023","https://ichef.bbci.co.uk/images/ic/480x270/p0fcpgzw.jpg.webp","The Cold War battle over Tetris","With a new Apple TV+ film focusing on the puzzle game's 1980s origin story, Thomas Hobbs asks the experts why Tetris has retained such enormous popularity, nearly 40 years on.","Culture"
"https://www.bbc.com/culture/article/20200122-no-fathers-in-kashmir-the-men-who-disappeared","22 Jan 2020","https://ichef.bbci.co.uk/images/ic/480x270/p0811nxf.jpg.webp","The mystery of the men who disappeared","A new film tells a love story between two teenagers whose fathers are both missing – in one of the most militarised places on Earth, writes Rahul Verma.","Culture"
"https://www.bbc.com/future/article/20221117-how-borders-might-change-to-cope-with-climate-migration","18 Nov 2022","https://ichef.bbci.co.uk/images/ic/480x270/p0dgv668.jpg.webp","Do we need a world without borders?","With up to three billion people expected to be displaced by climate change by 2100, does there need to be a shift in the way we think about national borders, asks Gaia Vince?","Future"
"https://www.bbc.com/future/article/20170615-why-hydro-politics-will-shape-the-21st-century","16 Jun 2017","https://ichef.bbci.co.uk/images/ic/480x270/p0560q9z.jpg.webp","The most vital resource of the century?","It's been called the 'next oil'. In the coming decades, the supply of water has the potential to influence geopolitics, diplomacy and even conflict.","Future"
"https://www.bbc.com/future/article/20200116-what-happens-when-you-have-no-word-for-dinosaur","17 Jan 2020","https://ichef.bbci.co.uk/images/ic/480x270/p080n39m.jpg.webp","The people with no word for dinosaur","English is the world’s dominant scientific language, yet it has no word for the distinctive smell of cockroaches. What happens though, if you have no words for basic scientific terms?","Future"
"https://www.bbc.com/worklife/article/20161101-the-high-cost-of-avoiding-the-draft","3 Nov 2016","https://ichef.bbci.co.uk/images/ic/480x270/p04dw9ww.jpg.webp","The high cost of avoiding the draft","Global tensions are leading some countries to reconsider conscription. But while it can be a career boost for some, for others it’s to be avoided at all costs","Worklife"
"https://www.bbc.com/news/world-asia-67990948","16 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/E13F/production/_132336675_3d92884d08ac9411b4981f7e02bca56d663498770_197_4216_23712000x1125.jpg.webp","N Korea's Kim abandons unification goal with South","Kim Jong Un rules out any chance of unification and scraps agencies focused on relations with the South.","Asia"
"https://www.bbc.com/news/world-europe-66852070","28 Sep 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/0426/production/_131126010_nagornocar.jpg.webp","Explained: The conflict in Nagorno-Karabakh","The region is at the heart of a long-running conflict between ethnic Armenians and Azerbaijanis.","Europe"
"https://www.bbc.com/news/blogs-trending-38804499","7 Feb 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/3782/production/_94001241_722c6f8d-95fb-40b3-9faf-56b52cd821ae.jpg.webp","The blogger jailed for visiting a country that 'doesn't exist'","The story of how a popular Russian-Israeli travel blogger ended up in a Belarusian jail.","BBC Trending"
"https://www.bbc.com/news/world-asia-66932808","28 Sep 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/92A1/production/_131273573_gettyimages-1694415331.jpg.webp","Taiwan unveils new submarine to fend off China","Named after a mythical massive fish, the Haikun is Taiwan's first domestically made submarine.","Asia"
"https://www.bbc.com/news/world-asia-63739622","26 Nov 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/E5E9/production/_127775885_gettyimages-1244501354.jpg.webp","Taiwan votes in local elections amid China tensions","Taiwan has increasingly become a key geopolitical flashpoint between China and the US.","Asia"
"https://www.bbc.com/news/world-asia-67758997","5 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/10CF1/production/_132194886_candidates_epa_reuters.jpg.webp","The three men vying to be Taiwan's next president","The race to succeed the outgoing Tsai Ing-wen comes at a low point in US-China relations.","Asia"
"https://www.bbc.com/news/world-us-canada-39826934","15 Dec 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/497A/production/_99801881_gettyimages-906260408.jpg.webp","The White House revolving door: Who's gone?","Donald Trump's old catchphrase was ""you're fired"" - and his senior team has had a very high turnover.","US & Canada"
"https://www.bbc.com/news/world-europe-60220422","2 Feb 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/1747E/production/_123085359_mediaitem123085358.jpg.webp","Ukrainians train for war as invasion fears grow","Many civilians are not convinced Russia will invade, but say all the war talk is unsettling.","Europe"
"https://www.bbc.com/news/world-us-canada-62440921","6 Aug 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/7532/production/_126220003_gettyimages-181251489.jpg.webp","Island trip lays bare US-China tussle in the Pacific","A speech by senior US officials to commemorate a WWII Pacific battle comes amid tensions with China.","US & Canada"
"https://www.bbc.com/news/world-europe-60152007","28 Jan 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/3E5B/production/_123036951_gettyimages-1235149869.jpg.webp","Ukraine crisis: Putin's geopolitical jigsaw","Invasion or fear strategy: the Russian leader keeps everyone guessing on his real plans for Ukraine.","Europe"
"https://www.bbc.com/news/world-asia-india-66956827","29 Sep 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/13E7C/production/_131223518_881bee830c6a453a637ca4ea776e7ebc5c887275.jpg.webp","Trudeau says Canada-India ties important despite row","His remarks come in the wake of Canada's detriorating diplomatic relations with India.","India"
"https://www.bbc.com/news/world-us-canada-60607784","3 Mar 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/27E2/production/_123501201_gettyimages-109026037.jpg.webp","F-35C fighter jet recovered from South China Sea","The $100m (£74m) jet sank in the South China Sea in January after crashing off an aircraft carrier.","US & Canada"
"https://www.bbc.com/news/world-asia-pacific-16340072","26 Feb 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/17F9D/production/_131550289_bbcm_tuvalu_country_profile_191023.png.webp","Tuvalu country profile","Provides an overview of Tuvalu, including key dates and facts about this Pacific island nation.","Asia"
"https://www.bbc.com/news/world-europe-15047823","17 Mar 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/20BE/production/_132928380_gettyimages-2071909768.jpg.webp","Putin: From Russia's KGB to a presidency defined by war","Vladimir Putin has been in power since 2000, longer than any Kremlin leader since Joseph Stalin.","Europe"
"https://www.bbc.com/news/entertainment-arts-68457690","3 Mar 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/9D7F/production/_132791304_87c9b79f-2203-44aa-b399-36c486f4e430.jpg.webp","How Israel-Gaza war is spilling into cultural life","From Charlotte Church to Boy George, the conflict is affecting UK culture in new ways - and old.","Entertainment & Arts"
"https://www.bbc.com/news/world-europe-68334715","19 Feb 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/D17C/production/_132682635_54f89f2fd01bbaeecd8a37e32cb01dea87e95ca8-1.jpg.webp","'Lose-lose' anxiety marks global security talks in Munich","The conflicts in Gaza and Ukraine underline deepening geopolitical tensions and economic uncertainties.","Europe"
"https://www.bbc.com/news/world-middle-east-65010185","20 Mar 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/267D/production/_129035890_62b1d2e0d1231a7ca051dbe80d8bd083be3740f0.jpg.webp","Iran says president invited to visit Saudi Arabia","The visit - not yet confirmed by Riyadh - would build on a thaw in tensions, brokered by China.","Middle East"
"https://www.bbc.com/news/world-asia-67758997","5 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/10CF1/production/_132194886_candidates_epa_reuters.jpg.webp","The three men vying to be Taiwan's next president","The race to succeed the outgoing Tsai Ing-wen comes at a low point in US-China relations.","Asia"
"https://www.bbc.com/news/world-us-canada-62310576","27 Jul 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/EEF7/production/_126057116_gettyimages-522835514.jpg.webp","China vows consequences if Pelosi visits Taiwan","The Chinese military says it will not sit idly by if the US Speaker visits the self-governing island.","US & Canada"
"https://www.bbc.com/news/world-asia-54655277","28 Oct 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/12669/production/_115096357_hi063560902.jpg.webp","The Taiwan-sized problem for the next US president","China's ambition to retake Taiwan - possibly by force - could become a major flashpoint with the US.","Asia"
"https://www.bbc.com/culture/article/20181015-what-dogs-have-to-do-with-geopolitical-tensions","15 Oct 2018","https://ichef.bbci.co.uk/images/ic/480x270/p06nxy6w.jpg.webp","Around the world in 80 words","A new book explores language coined across the globe. Christine Ro goes on an armchair adventure to find out the origins of place-based words in English.","Culture"
"https://www.bbc.com/news/world-asia-68137582","18 Feb 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/D8AA/production/_132666455_alkonis_blurred.jpg.webp","Case of US sailor stirs unease over Japan military ties","The early release of Ridge Alkonis, who killed two in a car accident, stirs unease over US-Japan relations.","Asia"
"https://www.bbc.com/news/business-16728942","25 Jan 2012","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","IMF warns of Iran oil shock risk","The International Monetary Fund warns of a possible 20-30% spike in oil prices if Iranian exports are disrupted.","Business"
"https://www.bbc.com/news/world-europe-17839672","25 Mar 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/693D/production/_128214962_bbcm_russia_country_profile_with-flag_050123.jpg.webp","Russia country profile","Provides an overview of Russia, including key events and facts about this major world power.","Europe"
"https://www.bbc.com/news/business-66187743","13 Jul 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/44C7/production/_130370671_debt-index-getty.jpg.webp","Warning public debt could soar as population ages","Debt could rise to more than 300% of the size of the economy by 2070, the government's forecaster says.","Business"
"https://www.bbc.com/news/business-67262339","1 Nov 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/15DD6/production/_131585598_gettyimages-131156644.jpg.webp","The flashing warning sign that is worrying investors","Government borrowing costs are soaring again, raising concerns about the economy.","Business"
"https://www.bbc.com/news/business-60199024","1 Feb 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/12332/production/_123064547_gettyimages-1270299771.jpg.webp","How people may get help to pay high energy bills","With higher bills set to climb even higher, what are the government's options for softening the blow?","Business"
"https://www.bbc.com/news/business-60112068","30 Jan 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/51BF/production/_122972902_gettyimages-538536811.jpg.webp","How other countries are dealing with the energy crisis","From cash handouts to price caps, other countries are using a variety of measures to combat soaring gas prices.","Business"